text,label
今天是美好的一天。 我们要去公园。,Chinese
"Olá, como você está? Eu gosto de aprender coisas novas.",Portuguese
"नमस्ते, आप कैसे हैं? मशीन लर्निंग बहुत रोचक है।",Hindi
Wir gehen in den Park. Heute ist ein schöner Tag.,German
Machine learning is fascinating. We are going to the park.,English
Heute ist ein schöner Tag. Heute ist ein schöner Tag.,German
تعلم الآلة ممتع. نحن ذاهبون إلى الحديقة.,Arabic
मुझे नई चीजें सीखना पसंद है। मुझे नई चीजें सीखना पसंद है।,Hindi
मुझे नई चीजें सीखना पसंद है। मुझे नई चीजें सीखना पसंद है।,Hindi
مرحبا كيف حالك؟ تعلم الآلة ممتع.,Arabic
我们要去公园。 我们要去公园。,Chinese
我们要去公园。 我们要去公园。,Chinese
أحب تعلم أشياء جديدة. مرحبا كيف حالك؟,Arabic
Ich lerne gerne neue Dinge. Maschinelles Lernen ist faszinierend.,German
نحن ذاهبون إلى الحديقة. تعلم الآلة ممتع.,Arabic
J'aime apprendre de nouvelles choses. Aujourd'hui est une belle journée.,French
"Hallo, wie geht es dir? Maschinelles Lernen ist faszinierend.",German
Vamos al parque. Me gusta aprender cosas nuevas.,Spanish
Maschinelles Lernen ist faszinierend. Maschinelles Lernen ist faszinierend.,German
El aprendizaje automático es fascinante. Vamos al parque.,Spanish
I enjoy learning new skills. Today is a beautiful day.,English
हम पार्क जा रहे हैं। मशीन लर्निंग बहुत रोचक है।,Hindi
Maschinelles Lernen ist faszinierend. Maschinelles Lernen ist faszinierend.,German
نحن ذاهبون إلى الحديقة. أحب تعلم أشياء جديدة.,Arabic
"Vamos al parque. Hola, ¿cómo estás?",Spanish
Aujourd'hui est une belle journée. Aujourd'hui est une belle journée.,French
Мы идем в парк. Мы идем в парк.,Russian
我们要去公园。 今天是美好的一天。,Chinese
J'aime apprendre de nouvelles choses. Nous allons au parc.,French
Machine learning is fascinating. I enjoy learning new skills.,English
Hoje é um dia bonito. Aprendizado de máquina é fascinante.,Portuguese
أحب تعلم أشياء جديدة. مرحبا كيف حالك؟,Arabic
Heute ist ein schöner Tag. Ich lerne gerne neue Dinge.,German
Oggi è una bella giornata. Mi piace imparare cose nuove.,Italian
تعلم الآلة ممتع. مرحبا كيف حالك؟,Arabic
Aprendizado de máquina é fascinante. Eu gosto de aprender coisas novas.,Portuguese
"Ciao, come stai? Ciao, come stai?",Italian
Heute ist ein schöner Tag. Wir gehen in den Park.,German
"Olá, como você está? Eu gosto de aprender coisas novas.",Portuguese
我喜欢学习新东西。 你好，你怎么样？,Chinese
मशीन लर्निंग बहुत रोचक है। हम पार्क जा रहे हैं।,Hindi
机器学习很有趣。 我喜欢学习新东西。,Chinese
Eu gosto de aprender coisas novas. Aprendizado de máquina é fascinante.,Portuguese
"Hello, how are you? Machine learning is fascinating.",English
L'apprendimento automatico è affascinante. L'apprendimento automatico è affascinante.,Italian
你好，你怎么样？ 机器学习很有趣。,Chinese
تعلم الآلة ممتع. مرحبا كيف حالك؟,Arabic
"Привет, как дела? Привет, как дела?",Russian
اليوم يوم جميل. اليوم يوم جميل.,Arabic
Vamos al parque. Hoy es un día hermoso.,Spanish
نحن ذاهبون إلى الحديقة. تعلم الآلة ممتع.,Arabic
We are going to the park. I enjoy learning new skills.,English
机器学习很有趣。 今天是美好的一天。,Chinese
Hoje é um dia bonito. Hoje é um dia bonito.,Portuguese
"Привет, как дела? Мы идем в парк.",Russian
मुझे नई चीजें सीखना पसंद है। आज का दिन बहुत सुंदर है।,Hindi
Hoy es un día hermoso. Hoy es un día hermoso.,Spanish
L'apprentissage automatique est fascinant. L'apprentissage automatique est fascinant.,French
Heute ist ein schöner Tag. Ich lerne gerne neue Dinge.,German
I enjoy learning new skills. Today is a beautiful day.,English
Ich lerne gerne neue Dinge. Heute ist ein schöner Tag.,German
Сегодня прекрасный день. Мы идем в парк.,Russian
Hoy es un día hermoso. Hoy es un día hermoso.,Spanish
你好，你怎么样？ 机器学习很有趣。,Chinese
L'apprendimento automatico è affascinante. Mi piace imparare cose nuove.,Italian
نحن ذاهبون إلى الحديقة. تعلم الآلة ممتع.,Arabic
Машинное обучение увлекательно. Машинное обучение увлекательно.,Russian
"Olá, como você está? Aprendizado de máquina é fascinante.",Portuguese
We are going to the park. Machine learning is fascinating.,English
"Hello, how are you? Hello, how are you?",English
"Wir gehen in den Park. Hallo, wie geht es dir?",German
Aprendizado de máquina é fascinante. Nós vamos ao parque.,Portuguese
机器学习很有趣。 你好，你怎么样？,Chinese
"Ciao, come stai? Oggi è una bella giornata.",Italian
L'apprentissage automatique est fascinant. L'apprentissage automatique est fascinant.,French
Сегодня прекрасный день. Мне нравится изучать новое.,Russian
"Bonjour, comment ça va? Nous allons au parc.",French
Today is a beautiful day. Machine learning is fascinating.,English
"Wir gehen in den Park. Hallo, wie geht es dir?",German
L'apprentissage automatique est fascinant. Aujourd'hui est une belle journée.,French
We are going to the park. We are going to the park.,English
Machine learning is fascinating. I enjoy learning new skills.,English
"We are going to the park. Hello, how are you?",English
J'aime apprendre de nouvelles choses. Aujourd'hui est une belle journée.,French
"Machine learning is fascinating. Hello, how are you?",English
Мне нравится изучать новое. Мы идем в парк.,Russian
Aprendizado de máquina é fascinante. Nós vamos ao parque.,Portuguese
Aujourd'hui est une belle journée. J'aime apprendre de nouvelles choses.,French
J'aime apprendre de nouvelles choses. Nous allons au parc.,French
Maschinelles Lernen ist faszinierend. Wir gehen in den Park.,German
تعلم الآلة ممتع. اليوم يوم جميل.,Arabic
I enjoy learning new skills. Machine learning is fascinating.,English
I enjoy learning new skills. Machine learning is fascinating.,English
我喜欢学习新东西。 我们要去公园。,Chinese
"Mi piace imparare cose nuove. Ciao, come stai?",Italian
Me gusta aprender cosas nuevas. Me gusta aprender cosas nuevas.,Spanish
We are going to the park. Machine learning is fascinating.,English
Today is a beautiful day. Machine learning is fascinating.,English
"Привет, как дела? Привет, как дела?",Russian
Hoy es un día hermoso. Vamos al parque.,Spanish
मुझे नई चीजें सीखना पसंद है। मुझे नई चीजें सीखना पसंद है।,Hindi
"Hello, how are you? Hello, how are you?",English
تعلم الآلة ممتع. اليوم يوم جميل.,Arabic
Me gusta aprender cosas nuevas. Hoy es un día hermoso.,Spanish
"मुझे नई चीजें सीखना पसंद है। नमस्ते, आप कैसे हैं?",Hindi
L'apprendimento automatico è affascinante. Andiamo al parco.,Italian
"Nós vamos ao parque. Olá, como você está?",Portuguese
Wir gehen in den Park. Heute ist ein schöner Tag.,German
Nous allons au parc. Aujourd'hui est une belle journée.,French
Nous allons au parc. J'aime apprendre de nouvelles choses.,French
Oggi è una bella giornata. Oggi è una bella giornata.,Italian
Oggi è una bella giornata. L'apprendimento automatico è affascinante.,Italian
تعلم الآلة ممتع. اليوم يوم جميل.,Arabic
نحن ذاهبون إلى الحديقة. نحن ذاهبون إلى الحديقة.,Arabic
Машинное обучение увлекательно. Мне нравится изучать новое.,Russian
Eu gosto de aprender coisas novas. Hoje é um dia bonito.,Portuguese
We are going to the park. I enjoy learning new skills.,English
"Сегодня прекрасный день. Привет, как дела?",Russian
Nous allons au parc. Aujourd'hui est une belle journée.,French
أحب تعلم أشياء جديدة. تعلم الآلة ممتع.,Arabic
Maschinelles Lernen ist faszinierend. Wir gehen in den Park.,German
Nous allons au parc. Aujourd'hui est une belle journée.,French
L'apprentissage automatique est fascinant. Nous allons au parc.,French
Nós vamos ao parque. Hoje é um dia bonito.,Portuguese
Aprendizado de máquina é fascinante. Eu gosto de aprender coisas novas.,Portuguese
اليوم يوم جميل. تعلم الآلة ممتع.,Arabic
今天是美好的一天。 今天是美好的一天。,Chinese
"Hello, how are you? Hello, how are you?",English
تعلم الآلة ممتع. تعلم الآلة ممتع.,Arabic
Мы идем в парк. Мы идем в парк.,Russian
Heute ist ein schöner Tag. Ich lerne gerne neue Dinge.,German
Aprendizado de máquina é fascinante. Hoje é um dia bonito.,Portuguese
